Iteration	Posterior	Likelihood	Prior	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	neo_beta	rate_log_sd	tree_length	two_beta
1194	-1806.668	-2086.203	279.5347	0.653554	0.238478	0.058359	0.0496085	1.844401	0.9063126	4.97624	1.387289
1200	-1832.27	-2114.1	281.83	0.513614	0.204795	0.0166602	0.264932	1.181161	1.276702	3.819125	1.337563
1206	-1820.156	-2102.541	282.385	0.519215	0.343347	0.00971222	0.127726	3.170829	1.502016	2.377017	1.5306
1212	-1823.912	-2106.2	282.2886	0.445428	0.439515	0.0144975	0.10056	1.652261	1.487561	3.271493	1.180103
1218	-1816.67	-2098.581	281.9109	0.424034	0.409441	0.109085	0.0574405	1.652261	1.274613	3.742845	0.9583658
1224	-1817.079	-2098.932	281.8528	0.475594	0.331696	0.128285	0.0644249	1.140261	1.521299	3.665241	1.38007
1230	-1795.183	-2078.329	283.1459	0.486752	0.292144	0.108896	0.112208	1.905705	1.426148	2.601228	1.301787
1236	-1809.432	-2091.764	282.3323	0.494743	0.29694	0.110684	0.0976321	1.546901	1.430157	3.229586	1.367485
1242	-1814.885	-2097.281	282.3956	0.532512	0.319609	0.0785874	0.0692916	1.626648	1.59322	3.154188	1.187119
1248	-1817.128	-2099.673	282.5448	0.53453	0.339571	0.0482813	0.0776174	1.332302	1.574393	3.147127	1.335066
1254	-1794.566	-2075.659	281.0931	0.519686	0.279576	0.139339	0.0613981	1.332302	1.519757	3.749927	1.90536
1260	-1799.078	-2079.664	280.5858	0.429982	0.356554	0.148173	0.0652905	0.8322934	1.225462	4.823111	1.195612
1266	-1795.198	-2075.659	280.461	0.409242	0.399119	0.129498	0.0621412	1.230866	1.221528	4.80838	0.9509634
1272	-1788.126	-2068.989	280.8632	0.416122	0.405828	0.114864	0.0631858	1.161266	1.225401	4.59897	0.9846848
1278	-1796.259	-2077.736	281.4765	0.572758	0.0908753	0.260144	0.0762225	1.720723	1.287343	3.534941	1.761658
1284	-1789.654	-2070.68	281.0257	0.493286	0.300704	0.0785313	0.127479	1.353349	1.148883	4.019352	1.840718
1290	-1791.022	-2072.574	281.5518	0.624636	0.258144	0.0472292	0.0699903	1.409302	1.209355	4.019352	1.110148
1296	-1805.834	-2088.141	282.3076	0.532203	0.263863	0.0462897	0.157645	1.433034	1.22109	3.51481	1.200637
1302	-1806.104	-2086.726	280.622	0.666129	0.14756	0.0422895	0.144021	1.218732	1.063588	4.529535	1.490665
1308	-1790.009	-2069.088	279.0794	0.679958	0.191153	0.0431674	0.0857215	1.44061	0.9869937	5.292874	1.545244
1314	-1799.674	-2077.738	278.064	0.621082	0.174602	0.0779523	0.126364	1.632105	1.03367	5.773522	1.465056
1320	-1804.611	-2081.394	276.783	0.643218	0.180825	0.0841424	0.0918153	1.731641	1.066033	5.90543	2.715762
1326	-1789.223	-2070.914	281.6908	0.576859	0.244801	0.0959968	0.0823431	1.293817	1.404711	3.600894	1.666454
1332	-1800.208	-2080.754	280.5456	0.650684	0.189931	0.0954986	0.0638866	2.492355	1.303697	3.660631	1.930643
1338	-1811.771	-2093.385	281.6134	0.505905	0.285378	0.14349	0.0652271	1.788467	1.379097	3.660631	1.187985
1344	-1798.392	-2081.409	283.017	0.445754	0.347951	0.13917	0.0671241	1.294915	1.563437	3.160979	0.870962
